,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,['year']_2014,['year']_2015,['year']_2016,['year']_2017,['year']_2018,['year']_2019,['year']_2020
1681,10.29,1,0,5.0,1.6,32.0,4.0,1830.0,134.0,851,3.835573833,4.707094806,1,0,0,0,0,0,0
1682,10.29,0,0,5.0,1.6,32.0,4.0,1830.0,134.0,825,4.209902903,4.949114437,1,0,0,0,0,0,0
1683,10.29,0,0,5.0,1.6,32.0,4.0,1830.0,134.0,573,3.988428337,4.7061913,1,0,0,0,0,0,0
1684,12.7,0,0,5.0,2.0,16.0,4.0,2000.0,190.0,1093,3.696351469,4.612741451,1,0,0,0,0,0,0
1685,10.16,0,0,3.15,1.6,16.0,4.0,1500.0,128.7,903,3.309082093,4.790819533,1,0,0,0,0,0,0
1686,10.16,0,0,3.15,1.6,16.0,4.0,1500.0,128.7,645,3.607940512,4.59532185,1,0,0,0,0,0,0
1687,12.7,1,0,20.0,1.2,32.0,4.0,2420.0,167.0,881,4.759092268,5.989237068,1,0,0,0,0,0,0
1688,10.16,0,0,5.0,1.25,32.0,4.0,1430.0,124.0,721,3.516904189,4.789489745,0,0,0,0,0,0,0
1689,15.24,1,0,20.0,1.2,16.0,4.0,3400.0,209.0,1052,4.866379938,5.861014118,0,0,0,0,0,0,0
1690,15.24,1,0,5.0,0.3,32.0,4.0,3400.0,220.0,817,4.502915952,5.345344072,0,0,0,0,0,0,0
1691,10.34,1,0,5.0,0.3,32.0,4.0,2000.0,159.0,797,4.053001599,5.07072644,0,0,0,0,0,0,0
1692,10.29,1,0,41.0,1.2,32.0,4.0,2000.0,158.0,988,5.105096629,5.989287178,0,0,0,0,0,0,0
1693,10.29,1,0,8.0,1.3,16.0,4.0,2000.0,139.0,707,4.565077092,5.557407045,0,0,0,0,0,0,0
1694,10.29,1,0,8.0,1.3,32.0,4.0,2000.0,162.0,816,4.530231099,5.939881737,0,0,0,0,0,0,0
1695,10.24,0,0,6.7,1.3,32.0,4.0,2000.0,128.0,781,4.302712828,5.294208939,0,0,0,0,0,0,0
1696,10.16,0,0,5.0,1.25,32.0,4.0,1430.0,124.0,1051,3.583518938,4.237289838,0,0,0,0,0,0,0
1697,12.83,1,0,16.0,16.0,64.0,4.0,3400.0,158.0,986,4.936701666,6.091287257,0,0,1,0,0,0,0
1698,12.7,1,0,13.0,8.0,16.0,4.0,2525.0,138.0,1050,4.62192897,5.598940343,0,1,0,0,0,0,0
1699,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,158.0,996,4.435448911,5.993437599,0,0,1,0,0,0,0
1700,12.83,1,0,13.0,5.0,16.0,4.0,3300.0,175.0,913,4.831030045,5.699540155,0,1,0,0,0,0,0
1701,12.83,1,0,13.0,5.0,16.0,4.0,3100.0,162.0,616,4.679163866,5.514436303,1,0,0,0,0,0,0
1702,15.39,1,0,8.0,16.0,256.0,4.0,4065.0,210.0,252,5.224509349,6.311172037,0,0,0,0,0,1,0
1703,15.34,1,0,8.0,16.0,256.0,4.0,3765.0,185.0,366,5.346774142,5.992763703,0,0,0,0,0,1,0
1704,15.29,1,0,8.0,16.0,64.0,4.0,4230.0,170.0,504,4.615516478,5.294510128,0,0,0,0,0,1,0
1705,16.59,1,0,8.0,16.0,128.0,4.0,4020.0,188.0,238,5.04613113,5.519178315,0,0,0,0,0,1,0
1706,16.59,1,0,8.0,16.0,64.0,4.0,4000.0,190.0,488,4.921876937,5.766193735,0,0,0,0,0,1,0
1707,15.29,1,0,13.0,16.0,32.0,4.0,4230.0,168.0,658,4.842374421,5.599273448,0,0,0,0,1,0,0
1708,15.34,1,0,13.0,25.0,128.0,4.0,3600.0,156.0,412,4.858648937,5.860558277,0,0,0,0,1,0,0
1709,16.28,1,0,13.0,25.0,128.0,4.0,3600.0,156.0,644,5.257859889,5.853523446,0,0,0,0,1,0,0
1710,15.34,1,0,13.0,25.0,64.0,4.0,3600.0,156.0,563,4.839767887,5.349390637,0,0,0,0,1,0,0
1711,15.32,1,0,13.0,16.0,128.0,4.0,3500.0,169.0,621,4.703838358,5.595194534,0,0,0,0,1,0,0
1712,15.34,1,0,13.0,25.0,128.0,4.0,3700.0,183.0,598,4.783065294,6.396045932,0,0,0,0,1,0,0
1713,15.34,1,0,13.0,25.0,128.0,4.0,3500.0,182.0,452,5.202797165,6.130878603,0,0,0,0,1,0,0
1714,15.32,1,0,13.0,25.0,64.0,4.0,3500.0,169.0,424,4.966613742,5.665180237,0,0,0,0,1,0,0
1715,15.29,1,0,13.0,8.0,32.0,4.0,4230.0,168.0,373,4.711420306,5.450351522,0,0,0,0,1,0,0
1716,16.31,1,0,13.0,16.0,512.0,4.0,3400.0,186.0,623,6.143348374,7.209650859,0,0,0,0,1,0,0
1717,16.31,1,0,13.0,16.0,128.0,4.0,3730.0,186.0,496,4.740400135,6.398178875,0,0,0,0,1,0,0
1718,15.24,1,0,13.0,8.0,64.0,4.0,3410.0,155.0,507,4.775672166,5.524097439,0,0,0,0,1,0,0
1719,15.29,1,0,16.0,8.0,128.0,4.0,3400.0,159.0,444,4.649282761,5.795936163,0,0,0,0,1,0,0
1720,15.82,1,0,16.0,25.0,64.0,4.0,3400.0,158.0,560,5.127113775,5.60719815,0,0,0,0,1,0,0
1721,15.95,1,0,13.0,20.0,128.0,4.0,3430.0,180.0,399,5.361902308,6.234449941,0,0,0,0,1,0,0
1722,15.95,1,0,13.0,20.0,128.0,4.0,3450.0,175.0,702,5.137385412,6.130965586,0,0,0,0,1,0,0
1723,12.88,1,0,13.0,8.0,64.0,4.0,3180.0,143.0,407,4.561427263,5.018603464,0,0,0,0,1,0,0
1724,12.75,1,0,13.0,5.0,16.0,4.0,3000.0,137.0,527,4.174233412,4.869532453,0,0,0,0,1,0,0
1725,12.88,1,0,13.0,8.0,64.0,4.0,3180.0,143.0,443,4.525477417,5.294409742,0,0,0,0,1,0,0
1726,15.24,1,0,13.0,16.0,32.0,4.0,3200.0,152.0,856,4.935768059,5.63400358,0,0,0,1,0,0,0
1727,15.24,1,0,16.0,20.0,64.0,4.0,3200.0,152.0,607,4.915005063,5.76713279,0,0,0,1,0,0,0
1728,16.33,1,0,13.0,20.0,64.0,4.0,4000.0,182.0,710,5.016816153,6.363131546,0,0,0,1,0,0,0
1729,15.27,1,0,13.0,20.0,64.0,4.0,3200.0,153.0,709,5.010501952,6.110469059,0,0,0,1,0,0,0
1730,12.75,1,0,13.0,5.0,16.0,4.0,3000.0,137.0,736,4.523092075,5.195896969,0,0,0,1,0,0,0
1731,12.83,1,0,13.0,16.0,64.0,4.0,3200.0,148.0,648,4.677862871,5.639421715,0,0,0,1,0,0,0
1732,15.24,1,0,13.0,20.0,64.0,4.0,4000.0,188.0,899,4.790736473,6.214608098,0,0,0,1,0,0,0
1733,12.83,1,0,13.0,20.0,128.0,4.0,3000.0,150.0,709,5.154331516,5.993861672,0,0,0,1,0,0,0
1734,12.83,1,0,13.0,16.0,64.0,4.0,3200.0,153.0,707,5.00354354,5.742073268,0,0,0,1,0,0,0
1735,12.75,1,0,13.0,5.0,32.0,4.0,2900.0,147.0,748,4.131319165,5.002401489,0,0,0,1,0,0,0
1736,12.83,1,0,13.0,18.0,64.0,4.0,3200.0,153.0,790,4.64294755,5.563408678,0,0,0,1,0,0,0
1737,15.24,1,0,16.0,18.0,64.0,4.0,4000.0,185.0,863,4.76319905,6.171554449,0,0,0,1,0,0,0
1738,12.75,1,0,13.0,16.0,32.0,4.0,2900.0,147.0,1049,4.562053895,5.290738721,0,0,1,0,0,0,0
1739,12.83,1,0,13.0,16.0,64.0,4.0,3075.0,160.0,1022,4.733563401,5.52776103,0,0,1,0,0,0,0
1740,15.24,1,0,16.0,16.0,64.0,4.0,4000.0,185.0,1065,5.315125318,6.347634363,0,0,1,0,0,0,0
1741,12.83,1,0,16.0,16.0,64.0,4.0,3010.0,145.0,1077,5.089754499,6.110402471,0,0,1,0,0,0,0
1742,12.7,1,0,8.0,5.0,16.0,4.0,2630.0,136.0,578,4.375127893,5.391443345,0,0,1,0,0,0,0
1743,12.83,1,0,13.0,8.0,32.0,4.0,3075.0,160.0,782,4.514479321,5.675040006,0,0,1,0,0,0,0
1744,15.24,1,0,16.0,16.0,64.0,4.0,4120.0,185.0,913,5.356067272,6.307424262,0,0,1,0,0,0,0
1745,12.83,1,0,13.0,16.0,64.0,4.0,2850.0,145.0,613,4.826391892,5.858133134,0,0,1,0,0,0,0
1746,12.7,1,0,13.0,8.0,16.0,4.0,2500.0,134.0,554,4.754279609,5.440207478,0,0,1,0,0,0,0
1747,12.83,1,0,13.0,5.0,16.0,4.0,3075.0,165.0,587,4.500920165,5.304746654,0,1,0,0,0,0,0
1748,12.7,1,0,8.0,5.0,16.0,4.0,2400.0,146.0,669,3.989909544,5.474243516,0,1,0,0,0,0,0
1749,12.7,1,0,8.0,5.0,16.0,4.0,2420.0,141.0,957,4.235120483,4.919542874,0,1,0,0,0,0,0
1750,12.83,1,0,13.0,8.0,32.0,4.0,3070.0,155.0,738,4.456206033,5.561143063,0,1,0,0,0,0,0
1751,12.7,1,0,13.0,8.0,16.0,4.0,2320.0,147.0,909,4.645640119,5.522740099,0,1,0,0,0,0,0
1752,12.75,1,0,13.0,5.0,32.0,4.0,2000.0,155.0,662,4.139158578,5.299167006,0,1,0,0,0,0,0
1753,12.7,1,0,8.0,5.0,16.0,4.0,2420.0,160.0,643,4.056988776,5.389619525,0,1,0,0,0,0,0
1754,10.29,0,0,5.0,2.0,16.0,4.0,2000.0,135.0,593,4.066287964,4.867226711,0,1,0,0,0,0,0
1755,15.24,1,0,13.0,8.0,32.0,4.0,4100.0,192.0,865,4.569024739,6.060197385,0,1,0,0,0,0,0
1756,12.7,1,0,13.0,8.0,16.0,4.0,2320.0,147.0,959,4.917056947,5.887270018,0,1,0,0,0,0,0
1757,10.29,0,0,8.0,2.0,32.0,4.0,2000.0,135.0,578,3.773450356,4.26112938,0,1,0,0,0,0,0
1758,10.29,1,0,8.0,2.0,32.0,4.0,2000.0,135.0,726,4.180369342,5.070600875,0,1,0,0,0,0,0
1759,10.16,0,0,3.15,0.3,16.0,4.0,1700.0,125.0,1076,3.680343123,4.584967479,0,1,0,0,0,0,0
1760,10.34,1,0,8.0,5.0,32.0,4.0,2000.0,130.0,562,4.37298589,5.597940362,0,1,0,0,0,0,0
1761,10.29,1,0,8.0,5.0,32.0,4.0,2000.0,135.0,1011,4.037597828,5.009301071,0,1,0,0,0,0,0
1762,12.7,1,0,13.0,5.0,16.0,4.0,2420.0,130.0,883,4.273187855,5.828710296,0,1,0,0,0,0,0
1763,12.75,1,0,13.0,5.0,16.0,4.0,2000.0,155.0,777,4.094011173,5.994709277,1,0,0,0,0,0,0
1764,12.83,1,0,16.0,16.0,32.0,4.0,3000.0,192.0,703,4.877408617,6.310172791,1,0,0,0,0,0,0
1765,12.7,1,0,13.0,5.0,16.0,4.0,2410.0,140.0,790,4.630545492,5.677027737,1,0,0,0,0,0,0
1766,10.29,0,0,5.0,2.0,16.0,4.0,1900.0,128.0,804,4.098004523,4.870453263,1,0,0,0,0,0,0
1767,10.34,0,0,8.0,2.0,16.0,4.0,2000.0,128.0,682,4.468319003,5.476086912,1,0,0,0,0,0,0
1768,10.34,0,0,5.0,2.0,16.0,4.0,1900.0,145.0,775,4.252344965,5.303951465,1,0,0,0,0,0,0
1769,10.16,0,0,3.15,0.3,16.0,4.0,1700.0,125.0,1028,3.745496055,4.604269781,1,0,0,0,0,0,0
1770,10.29,1,0,5.0,2.0,16.0,4.0,1900.0,132.5,602,3.999850716,4.938136283,1,0,0,0,0,0,0
1771,12.7,1,0,13.0,13.0,16.0,4.0,2140.0,150.0,835,4.522657764,5.79994078,1,0,0,0,0,0,0
1772,12.7,1,0,8.0,5.0,32.0,4.0,2410.0,140.0,678,4.69701984,5.598829283,1,0,0,0,0,0,0
1773,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,171.0,607,4.905200702,6.083222972,1,0,0,0,0,0,0
1774,12.83,1,0,13.0,5.0,16.0,4.0,2800.0,170.0,594,4.704472387,5.911203066,1,0,0,0,0,0,0
1775,10.29,0,0,5.0,2.0,16.0,4.0,1900.0,130.0,992,3.536602019,5.082335608,1,0,0,0,0,0,0
1776,12.7,0,0,8.0,5.0,16.0,4.0,2410.0,140.0,691,4.357862008,5.704382295,0,0,0,0,0,0,0
1777,12.93,0,0,13.0,13.0,16.0,4.0,3610.0,213.0,621,4.844738116,6.065272474,0,0,0,0,0,0,0
1778,10.34,0,0,8.0,1.9,16.0,4.0,2000.0,110.0,860,4.466367783,5.525532617,0,0,0,0,0,0,0
1779,10.16,0,0,3.15,0.3,16.0,4.0,1700.0,140.75,877,4.165113633,5.676034365,0,0,0,0,0,0,0
1780,10.24,0,0,5.0,2.0,16.0,4.0,1700.0,141.5,572,3.704014342,4.598749618,0,0,0,0,0,0,0
1781,12.7,1,0,13.0,5.0,32.0,4.0,2500.0,143.0,755,4.076519977,4.596028528,0,0,0,1,0,0,0
1782,12.83,1,0,13.0,5.0,64.0,4.0,3000.0,154.85,643,4.622420539,5.298217362,0,0,0,1,0,0,0
1783,12.7,1,0,13.0,5.0,32.0,4.0,4000.0,163.0,705,4.45225208,4.699479865,0,0,0,1,0,0,0
1784,12.83,1,0,13.0,13.0,32.0,4.0,5000.0,182.0,734,4.464527856,4.871986066,0,0,0,1,0,0,0
1785,12.7,1,0,8.0,5.0,16.0,4.0,2210.0,144.0,710,4.211831258,4.593198814,0,0,0,1,0,0,0
1786,12.7,1,0,8.0,2.0,16.0,4.0,4000.0,146.7,601,3.871201011,4.492561242,0,0,0,1,0,0,0
1787,12.7,1,0,13.0,5.0,16.0,4.0,4000.0,169.0,814,4.429267981,4.703747749,0,0,0,1,0,0,0
1788,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,163.0,924,4.487961985,5.015291106,0,0,1,0,0,0,0
1789,12.83,1,0,13.0,5.0,32.0,4.0,4000.0,193.0,713,4.500476115,4.849527134,0,0,0,1,0,0,0
1790,12.75,1,0,16.0,8.0,32.0,4.0,3000.0,165.0,622,4.282206299,5.132262782,0,0,0,1,0,0,0
1791,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,145.0,866,4.54584472,5.073610093,0,0,0,1,0,0,0
1792,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,133.0,781,4.347564581,4.851717715,0,0,0,1,0,0,0
1793,12.78,1,0,13.0,5.0,16.0,4.0,2600.0,156.0,915,4.237000863,5.077982368,0,0,1,0,0,0,0
1794,12.83,1,0,13.0,5.0,16.0,4.0,2500.0,155.0,924,4.35504077,4.617098757,0,0,1,0,0,0,0
1795,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,126.0,966,3.87245023,4.585579536,0,0,1,0,0,0,0
1796,12.7,1,0,8.0,5.0,16.0,4.0,2800.0,138.0,836,4.357221516,5.000180836,0,0,1,0,0,0,0
1797,12.7,1,0,8.0,5.0,32.0,4.0,2450.0,147.0,835,4.005877581,5.303056121,0,0,1,0,0,0,0
1798,12.83,1,0,16.0,5.0,32.0,4.0,3000.0,142.0,708,4.538602942,5.142481935,0,0,1,0,0,0,0
1799,12.7,1,0,8.0,5.0,16.0,4.0,4000.0,167.5,800,4.241902127,5.002132582,0,0,1,0,0,0,0
1800,12.83,1,0,13.0,5.0,16.0,4.0,2700.0,151.0,569,4.094844437,5.004013418,0,0,1,0,0,0,0
1801,12.7,1,0,8.0,5.0,16.0,4.0,2000.0,151.0,588,4.006605648,4.872598529,0,0,1,0,0,0,0
1802,12.7,0,0,8.0,5.0,16.0,4.0,3200.0,155.0,843,3.848230872,4.698296164,0,0,1,0,0,0,0
1803,12.7,1,0,13.0,5.0,32.0,4.0,2350.0,145.0,796,4.309993432,4.937921222,0,0,1,0,0,0,0
1804,10.29,0,0,5.0,2.0,32.0,4.0,1600.0,151.0,1039,3.698334613,4.270955399,0,0,1,0,0,0,0
1805,12.83,1,0,13.0,5.0,16.0,4.0,2500.0,145.0,976,4.449802099,5.299816243,0,1,0,0,0,0,0
1806,12.83,1,0,13.0,8.0,32.0,4.0,2910.0,141.0,564,4.421487704,5.591658397,0,1,0,0,0,0,0
1807,12.83,1,0,8.0,2.0,32.0,4.0,2500.0,158.0,881,4.02123609,4.943426544,0,1,0,0,0,0,0
1808,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,135.0,887,4.162937354,4.775672166,0,1,0,0,0,0,0
1809,10.29,1,0,5.0,0.3,32.0,4.0,1800.0,138.0,938,3.489513463,4.61254294,0,1,0,0,0,0,0
1810,12.83,1,0,13.0,8.0,16.0,4.0,3500.0,147.0,985,4.583640067,5.081280134,0,1,0,0,0,0,0
1811,12.7,1,0,8.0,5.0,32.0,4.0,2000.0,110.0,836,4.445353485,5.249337184,0,1,0,0,0,0,0
1812,10.34,0,0,8.0,5.0,32.0,4.0,1980.0,135.0,567,4.188745238,4.874662829,0,1,0,0,0,0,0
1813,12.7,1,0,13.0,5.0,16.0,4.0,2500.0,131.0,968,4.462915138,5.402497185,0,1,0,0,0,0,0
1814,12.7,0,0,8.0,5.0,32.0,4.0,2100.0,135.0,978,4.383275854,5.015490157,1,0,0,0,0,0,0
1815,15.24,0,0,8.0,2.0,16.0,4.0,2800.0,173.8,684,4.000583182,5.245074805,1,0,0,0,0,0,0
1816,10.16,0,0,5.0,2.0,32.0,4.0,1500.0,117.0,787,3.478775516,4.487624622,1,0,0,0,0,0,0
1817,12.83,0,0,8.0,2.0,16.0,4.0,2500.0,148.0,941,3.859044081,4.789323398,1,0,0,0,0,0,0
1818,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,155.0,758,4.263102323,4.934186122,1,0,0,0,0,0,0
1819,10.34,1,0,20.1,1.1,16.0,4.0,2600.0,204.0,1043,4.294424174,6.719689254,1,0,0,0,0,0,0
1820,12.7,0,0,8.0,1.3,16.0,4.0,2000.0,115.0,635,3.953548752,4.783651043,1,0,0,0,0,0,0
1821,12.7,0,0,13.0,2.0,16.0,4.0,2500.0,141.0,1089,4.678606504,5.473194616,1,0,0,0,0,0,0
1822,12.83,0,0,13.0,2.0,32.0,4.0,2500.0,141.0,996,4.583333491,5.387700928,1,0,0,0,0,0,0
1823,10.16,0,0,3.15,0.3,16.0,4.0,1300.0,120.0,707,3.437207819,4.25561271,0,0,0,0,0,0,0
1824,12.7,0,0,8.0,1.3,16.0,4.0,2500.0,135.0,967,3.788951008,6.085683222,0,0,0,0,0,0,0
1825,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,133.0,1014,4.330996464,5.133973243,1,0,0,0,0,0,0
1826,10.36,1,0,12.6,2.0,16.0,4.0,2100.0,135.0,731,4.028916757,5.908218799,0,0,0,0,0,0,0
1827,10.16,0,0,5.0,2.0,16.0,4.0,1400.0,125.0,844,3.467921014,4.868994922,1,0,0,0,0,0,0
1828,12.7,0,0,5.0,0.3,1024.0,4.0,2200.0,170.0,584,4.07090533,5.135798437,0,0,0,0,0,0,0
1829,12.7,0,0,13.0,0.3,16.0,4.0,3300.0,200.0,1018,4.695102293,5.828798548,0,0,0,0,0,0,0
1830,10.29,0,0,8.0,0.3,16.0,4.0,2400.0,154.0,1068,4.393584584,5.395171808,0,0,0,0,0,0,0
1831,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,150.0,968,4.383275854,5.123011145,1,0,0,0,0,0,0
1832,10.16,0,0,8.0,0.3,16.0,4.0,2000.0,150.0,913,3.873490056,4.520809837,1,0,0,0,0,0,0
1833,10.16,0,0,3.15,0.3,16.0,4.0,1500.0,120.0,557,3.513334882,4.496470769,0,0,0,0,0,0,0
1834,10.24,0,0,8.0,1.2,16.0,4.0,2000.0,140.0,847,4.05161102,5.340274716,0,0,0,0,0,0,0
1835,10.16,0,0,8.0,0.3,16.0,4.0,1700.0,132.0,588,3.733135545,4.78840799,0,0,0,0,0,0,0
1836,12.78,0,0,8.0,1.2,16.0,4.0,2100.0,140.0,744,4.044103346,5.185876287,0,0,0,0,0,0,0
1837,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,130.0,903,4.337160013,5.298667305,0,0,0,0,0,0,0
1838,12.7,0,0,5.0,0.3,16.0,4.0,2200.0,199.0,783,4.099332104,5.01422883,0,0,0,0,0,0,0
1839,10.29,0,0,8.0,0.3,16.0,4.0,1800.0,134.0,1010,4.080414657,4.776430795,0,0,0,0,0,0,0
1840,10.29,0,0,8.0,0.3,16.0,4.0,1850.0,158.0,703,3.892024359,4.794550107,0,0,0,0,0,0,0
1841,10.24,0,0,8.0,0.3,16.0,4.0,1500.0,133.0,712,3.925531355,4.78857449,0,0,0,0,0,0,0
1842,10.24,0,0,5.0,0.3,16.0,4.0,1500.0,190.0,786,3.93808054,4.703657133,0,0,0,0,0,0,0
1843,10.16,0,0,8.0,0.3,16.0,4.0,2500.0,134.0,1052,3.922369297,4.790819533,0,0,0,0,0,0,0
1844,10.16,0,0,8.0,0.3,16.0,4.0,1500.0,124.0,919,3.890390705,4.610257225,0,0,0,0,0,0,0
1845,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,180.0,706,3.65351131,4.61630793,0,0,0,0,0,0,0
1846,17.78,0,0,2.0,0.3,32.0,4.0,4000.0,305.0,657,4.244056835,4.876265455,0,0,0,0,0,0,0
1847,17.78,0,0,2.0,0.3,16.0,4.0,3200.0,305.0,783,4.216709677,4.700116663,0,0,0,0,0,0,0
1848,17.78,0,0,0.3,0.3,16.0,4.0,3200.0,305.0,972,3.947003974,4.259576475,0,0,0,0,0,0,0
1849,17.78,0,0,0.3,0.3,32.0,4.0,3200.0,305.0,884,4.02820476,4.24247717,0,0,0,0,0,0,0
1850,17.78,0,0,0.3,0.3,16.0,4.0,3000.0,326.0,626,4.176231722,4.865532448,0,0,0,0,0,0,0
1851,15.24,1,0,24.0,8.0,64.0,4.0,3500.0,210.0,561,4.644102396,5.99436035,0,1,0,0,0,0,0
1852,10.36,0,0,8.0,8.0,32.0,4.0,2500.0,154.0,652,4.033886593,4.856862321,0,1,0,0,0,0,0
1853,10.36,1,0,8.0,5.0,16.0,4.0,2000.0,97.0,1085,3.988613608,5.434289528,0,1,0,0,0,0,0
1854,10.29,0,0,5.0,2.0,32.0,4.0,2500.0,138.0,890,4.057853454,4.60386934,0,1,0,0,0,0,0
1855,12.7,0,0,5.0,5.0,32.0,4.0,2000.0,152.0,827,3.94022166,4.612939923,0,1,0,0,0,0,0
1856,10.16,0,0,0.3,0.3,16.0,4.0,2500.0,154.0,641,3.159550359,3.888549649,0,1,0,0,0,0,0
1857,10.16,0,0,2.0,0.3,16.0,4.0,2500.0,154.0,737,3.504956616,4.078892458,0,1,0,0,0,0,0
1858,12.7,1,0,13.0,5.0,16.0,4.0,2500.0,154.0,813,4.259293869,5.306731865,0,1,0,0,0,0,0
1859,10.34,0,0,8.0,2.0,32.0,4.0,2500.0,151.0,1087,3.708927149,4.600358629,0,1,0,0,0,0,0
1860,12.7,0,0,5.0,2.0,32.0,4.0,2500.0,150.0,767,3.632309103,5.098279804,0,1,0,0,0,0,0
1861,12.83,1,0,13.0,5.0,16.0,4.0,2820.0,154.0,699,4.200804473,5.200373722,0,1,0,0,0,0,0
1862,10.29,0,0,5.0,2.0,32.0,4.0,2500.0,154.0,570,3.598133841,4.685459017,0,1,0,0,0,0,0
1863,12.7,1,0,8.0,5.0,32.0,4.0,2500.0,154.0,1082,3.99654796,5.072294674,0,1,0,0,0,0,0
1864,12.7,0,0,8.0,2.0,32.0,4.0,2500.0,180.0,816,4.097672352,5.079663721,0,1,0,0,0,0,0
1865,10.16,0,0,5.0,0.3,16.0,4.0,2500.0,154.0,930,3.740285242,4.089666973,0,1,0,0,0,0,0
1866,12.7,1,0,13.0,5.0,16.0,4.0,2400.0,120.0,658,4.343025897,5.142481935,0,1,0,0,0,0,0
1867,12.7,0,0,13.0,5.0,16.0,4.0,2500.0,158.0,903,4.434381865,5.401595716,0,1,0,0,0,0,0
1868,10.16,0,0,5.0,0.3,32.0,4.0,2500.0,154.0,575,3.661251287,4.499920775,0,1,0,0,0,0,0
1869,10.36,0,0,8.0,5.0,16.0,4.0,2050.0,97.7,962,4.45423101,5.34848753,0,1,0,0,0,0,0
1870,12.7,0,0,8.0,2.0,32.0,4.0,2500.0,154.0,995,4.013134507,4.786074072,0,1,0,0,0,0,0
1871,10.34,1,0,8.0,5.0,16.0,4.0,2500.0,119.0,724,3.787819402,5.016484819,0,1,0,0,0,0,0
1872,10.34,1,0,5.0,2.0,32.0,4.0,2500.0,154.0,1023,4.017103482,4.799914263,0,1,0,0,0,0,0
1873,12.7,0,0,8.0,2.0,16.0,4.0,2500.0,154.0,601,3.809547214,5.016816153,0,1,0,0,0,0,0
1874,12.7,0,0,8.0,2.0,32.0,4.0,2500.0,154.0,766,4.030339232,5.003409249,0,1,0,0,0,0,0
1875,12.7,0,0,13.0,5.0,16.0,4.0,2500.0,154.0,1007,4.327966358,5.079850363,0,1,0,0,0,0,0
1876,10.16,0,0,5.0,0.3,16.0,4.0,2500.0,154.0,1009,3.897112393,4.493344371,0,1,0,0,0,0,0
1877,10.16,0,0,5.0,0.3,16.0,4.0,2500.0,154.0,1052,3.684118137,4.40366581,0,1,0,0,0,0,0
1878,12.7,0,0,5.0,0.3,32.0,4.0,2500.0,154.0,667,3.891820298,4.388008706,0,1,0,0,0,0,0
1879,10.34,0,0,8.0,2.0,32.0,4.0,2500.0,154.0,579,4.26394668,4.79628629,0,1,0,0,0,0,0
1880,10.29,0,0,8.0,2.0,32.0,4.0,2100.0,150.0,616,3.784644076,4.700298531,1,0,0,0,0,0,0
1881,10.29,0,0,5.0,0.3,32.0,4.0,2100.0,150.0,661,3.656097965,4.604870141,1,0,0,0,0,0,0
1882,10.16,0,0,3.15,0.3,16.0,4.0,2100.0,150.0,1043,3.456947397,4.10148567,1,0,0,0,0,0,0
1883,10.29,0,0,8.0,2.0,32.0,4.0,2100.0,150.0,708,3.909820582,4.499476281,1,0,0,0,0,0,0
1884,10.34,0,0,8.0,2.0,32.0,4.0,2100.0,150.0,1026,3.929666441,4.620846665,1,0,0,0,0,0,0
1885,10.29,0,0,5.0,2.0,32.0,4.0,2100.0,150.0,839,4.034063631,4.793225275,1,0,0,0,0,0,0
1886,12.7,0,0,8.0,2.0,32.0,4.0,2100.0,150.0,606,4.110545942,4.78256295,1,0,0,0,0,0,0
1887,10.34,0,0,8.0,2.0,16.0,4.0,2100.0,150.0,1009,3.838161157,4.708268144,1,0,0,0,0,0,0
1888,10.08,0,0,3.15,0.3,512.0,0.25,2100.0,150.0,818,3.100542638,4.115616697,1,0,0,0,0,0,0
1889,12.7,0,0,8.0,2.0,32.0,4.0,2100.0,150.0,665,4.210793375,4.784905067,1,0,0,0,0,0,0
1890,10.16,0,0,5.0,0.3,16.0,4.0,2100.0,150.0,1008,3.774139298,4.50777784,1,0,0,0,0,0,0
1891,12.83,0,0,16.0,8.0,16.0,4.0,2500.0,150.0,706,4.247065649,5.735959206,1,0,0,0,0,0,0
1892,12.7,0,0,13.0,5.0,16.0,4.0,2100.0,150.0,823,4.176385273,5.076922286,1,0,0,0,0,0,0
1893,12.7,0,0,13.0,5.0,16.0,4.0,2300.0,133.0,953,4.021415382,5.304448532,1,0,0,0,0,0,0
1894,10.16,0,0,5.0,0.3,16.0,4.0,2100.0,150.0,569,3.75490125,4.372733588,1,0,0,0,0,0,0
1895,12.7,0,0,8.0,2.0,16.0,4.0,2100.0,167.0,855,4.044103346,4.862135286,1,0,0,0,0,0,0
1896,10.29,0,0,5.0,2.0,32.0,4.0,2100.0,88.2,988,3.649098584,4.780886644,1,0,0,0,0,0,0
